rule_id,category_id,product_id,storage_type_id,min_days,max_days,recommended_days,rule_status,confidence,evidence_classification,source_name,source_url,source_locator,source_value_text,handling_notes
194,3,61,1,1,2,1.5,AVAILABLE,HIGH,CATEGORY_GENERALIZATION,USDA FSIS FoodKeeper Data,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper Data English distribution; prior public-mirror locator: ingredients.csv record: Fatty fish; catfish, mackerel, mullet, salmon, tuna, etc.","1-2 days refrigerated; FoodKeeper category: Fatty fish; catfish, mackerel, mullet, salmon, tuna, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
195,3,61,2,60,90,75,AVAILABLE,HIGH,CATEGORY_GENERALIZATION,USDA FSIS FoodKeeper Data,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper Data English distribution; prior public-mirror locator: ingredients.csv record: Fatty fish; catfish, mackerel, mullet, salmon, tuna, etc.","2-3 months frozen; FoodKeeper category: Fatty fish; catfish, mackerel, mullet, salmon, tuna, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
196,3,62,3,0,0,,NOT_RECOMMENDED,HIGH,CATEGORY_GENERALIZATION,Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,Serving: two-hour rule,Never leave seafood out more than 2 hours; 1 hour only above 32 C,Discard after the safety maximum; this is not an endorsed room-temperature storage method.
197,3,62,1,1,2,1.5,AVAILABLE,HIGH,CATEGORY_GENERALIZATION,USDA FSIS FoodKeeper Data,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper Data English distribution; prior public-mirror locator: ingredients.csv record: Fatty fish; catfish, mackerel, mullet, salmon, tuna, etc.","1-2 days refrigerated; FoodKeeper category: Fatty fish; catfish, mackerel, mullet, salmon, tuna, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
198,3,62,2,60,90,75,AVAILABLE,HIGH,CATEGORY_GENERALIZATION,USDA FSIS FoodKeeper Data,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper Data English distribution; prior public-mirror locator: ingredients.csv record: Fatty fish; catfish, mackerel, mullet, salmon, tuna, etc.","2-3 months frozen; FoodKeeper category: Fatty fish; catfish, mackerel, mullet, salmon, tuna, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
199,3,63,3,0,0,,NOT_RECOMMENDED,HIGH,CATEGORY_GENERALIZATION,Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,Serving: two-hour rule,Never leave seafood out more than 2 hours; 1 hour only above 32 C,Discard after the safety maximum; this is not an endorsed room-temperature storage method.
200,3,63,1,1,2,1.5,AVAILABLE,HIGH,CATEGORY_GENERALIZATION,USDA FSIS FoodKeeper Data,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper Data English distribution; prior public-mirror locator: ingredients.csv record: Fatty fish; catfish, mackerel, mullet, salmon, tuna, etc.","1-2 days refrigerated; FoodKeeper category: Fatty fish; catfish, mackerel, mullet, salmon, tuna, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
201,3,63,2,60,90,75,AVAILABLE,HIGH,CATEGORY_GENERALIZATION,USDA FSIS FoodKeeper Data,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper Data English distribution; prior public-mirror locator: ingredients.csv record: Fatty fish; catfish, mackerel, mullet, salmon, tuna, etc.","2-3 months frozen; FoodKeeper category: Fatty fish; catfish, mackerel, mullet, salmon, tuna, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
202,3,64,3,0,0,,NOT_RECOMMENDED,HIGH,CATEGORY_GENERALIZATION,Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,Serving: two-hour rule,Never leave seafood out more than 2 hours; 1 hour only above 32 C,Discard after the safety maximum; this is not an endorsed room-temperature storage method.
203,3,64,1,1,2,1.5,AVAILABLE,HIGH,CATEGORY_GENERALIZATION,USDA FSIS FoodKeeper Data,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper Data English distribution; prior public-mirror locator: ingredients.csv record: Lean fish; cod, flounder, haddock, halibut, sole, etc.","1-2 days refrigerated; FoodKeeper category: Lean fish; cod, flounder, haddock, halibut, sole, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
204,3,64,2,180,240,210,AVAILABLE,HIGH,CATEGORY_GENERALIZATION,USDA FSIS FoodKeeper Data,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper Data English distribution; prior public-mirror locator: ingredients.csv record: Lean fish; cod, flounder, haddock, halibut, sole, etc.","6-8 months frozen; FoodKeeper category: Lean fish; cod, flounder, haddock, halibut, sole, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
205,3,65,3,0,0,,NOT_RECOMMENDED,HIGH,CATEGORY_GENERALIZATION,Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,Serving: two-hour rule,Never leave seafood out more than 2 hours; 1 hour only above 32 C,Discard after the safety maximum; this is not an endorsed room-temperature storage method.
206,3,65,1,1,2,1.5,AVAILABLE,HIGH,CATEGORY_GENERALIZATION,USDA FSIS FoodKeeper Data,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper Data English distribution; prior public-mirror locator: ingredients.csv record: Lean fish; cod, flounder, haddock, halibut, sole, etc.","1-2 days refrigerated; FoodKeeper category: Lean fish; cod, flounder, haddock, halibut, sole, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
207,3,65,2,180,240,210,AVAILABLE,HIGH,CATEGORY_GENERALIZATION,USDA FSIS FoodKeeper Data,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper Data English distribution; prior public-mirror locator: ingredients.csv record: Lean fish; cod, flounder, haddock, halibut, sole, etc.","6-8 months frozen; FoodKeeper category: Lean fish; cod, flounder, haddock, halibut, sole, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
208,3,66,3,0,0,,NOT_RECOMMENDED,HIGH,CATEGORY_GENERALIZATION,Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,Serving: two-hour rule,Never leave seafood out more than 2 hours; 1 hour only above 32 C,Discard after the safety maximum; this is not an endorsed room-temperature storage method.
209,3,66,1,1,2,1.5,AVAILABLE,HIGH,CATEGORY_GENERALIZATION,USDA FSIS FoodKeeper Data,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper Data English distribution; prior public-mirror locator: ingredients.csv record: Lean fish; cod, flounder, haddock, halibut, sole, etc.","1-2 days refrigerated; FoodKeeper category: Lean fish; cod, flounder, haddock, halibut, sole, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
210,3,66,2,180,240,210,AVAILABLE,HIGH,CATEGORY_GENERALIZATION,USDA FSIS FoodKeeper Data,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper Data English distribution; prior public-mirror locator: ingredients.csv record: Lean fish; cod, flounder, haddock, halibut, sole, etc.","6-8 months frozen; FoodKeeper category: Lean fish; cod, flounder, haddock, halibut, sole, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
211,3,67,3,0,0,,NOT_RECOMMENDED,HIGH,CATEGORY_GENERALIZATION,Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,Serving: two-hour rule,Never leave seafood out more than 2 hours; 1 hour only above 32 C,Discard after the safety maximum; this is not an endorsed room-temperature storage method.
212,3,67,1,1,2,1.5,AVAILABLE,HIGH,CATEGORY_GENERALIZATION,USDA FSIS FoodKeeper Data,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper Data English distribution; prior public-mirror locator: ingredients.csv record: Lean fish; cod, flounder, haddock, halibut, sole, etc.","1-2 days refrigerated; FoodKeeper category: Lean fish; cod, flounder, haddock, halibut, sole, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
213,3,67,2,180,240,210,AVAILABLE,HIGH,CATEGORY_GENERALIZATION,USDA FSIS FoodKeeper Data,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper Data English distribution; prior public-mirror locator: ingredients.csv record: Lean fish; cod, flounder, haddock, halibut, sole, etc.","6-8 months frozen; FoodKeeper category: Lean fish; cod, flounder, haddock, halibut, sole, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
214,3,68,3,0,0,,NOT_RECOMMENDED,HIGH,CATEGORY_GENERALIZATION,Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,Serving: two-hour rule,Never leave seafood out more than 2 hours; 1 hour only above 32 C,Discard after the safety maximum; this is not an endorsed room-temperature storage method.
215,3,68,1,1,2,1.5,AVAILABLE,HIGH,CATEGORY_GENERALIZATION,USDA FSIS FoodKeeper Data,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper Data English distribution; prior public-mirror locator: ingredients.csv record: Lean fish; cod, flounder, haddock, halibut, sole, etc.","1-2 days refrigerated; FoodKeeper category: Lean fish; cod, flounder, haddock, halibut, sole, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
216,3,68,2,180,240,210,AVAILABLE,HIGH,CATEGORY_GENERALIZATION,USDA FSIS FoodKeeper Data,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper Data English distribution; prior public-mirror locator: ingredients.csv record: Lean fish; cod, flounder, haddock, halibut, sole, etc.","6-8 months frozen; FoodKeeper category: Lean fish; cod, flounder, haddock, halibut, sole, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
217,3,69,3,0,0,,NOT_RECOMMENDED,HIGH,CATEGORY_GENERALIZATION,Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,Serving: two-hour rule,Never leave seafood out more than 2 hours; 1 hour only above 32 C,Discard after the safety maximum; this is not an endorsed room-temperature storage method.
218,3,69,1,1,2,1.5,AVAILABLE,HIGH,CATEGORY_GENERALIZATION,USDA FSIS FoodKeeper Data,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper Data English distribution; prior public-mirror locator: ingredients.csv record: Lean fish; cod, flounder, haddock, halibut, sole, etc.","1-2 days refrigerated; FoodKeeper category: Lean fish; cod, flounder, haddock, halibut, sole, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
219,3,69,2,180,240,210,AVAILABLE,HIGH,CATEGORY_GENERALIZATION,USDA FSIS FoodKeeper Data,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper Data English distribution; prior public-mirror locator: ingredients.csv record: Lean fish; cod, flounder, haddock, halibut, sole, etc.","6-8 months frozen; FoodKeeper category: Lean fish; cod, flounder, haddock, halibut, sole, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
220,3,70,3,0,0,,NOT_RECOMMENDED,HIGH,CATEGORY_GENERALIZATION,Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,Serving: two-hour rule,Never leave seafood out more than 2 hours; 1 hour only above 32 C,Discard after the safety maximum; this is not an endorsed room-temperature storage method.
221,3,70,1,1,2,1.5,AVAILABLE,HIGH,CATEGORY_GENERALIZATION,USDA FSIS FoodKeeper Data,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper Data English distribution; prior public-mirror locator: ingredients.csv record: Lean fish; cod, flounder, haddock, halibut, sole, etc.","1-2 days refrigerated; FoodKeeper category: Lean fish; cod, flounder, haddock, halibut, sole, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
222,3,70,2,180,240,210,AVAILABLE,HIGH,CATEGORY_GENERALIZATION,USDA FSIS FoodKeeper Data,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper Data English distribution; prior public-mirror locator: ingredients.csv record: Lean fish; cod, flounder, haddock, halibut, sole, etc.","6-8 months frozen; FoodKeeper category: Lean fish; cod, flounder, haddock, halibut, sole, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
223,3,71,3,0,0,,NOT_RECOMMENDED,HIGH,CATEGORY_GENERALIZATION,Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,Serving: two-hour rule,Never leave seafood out more than 2 hours; 1 hour only above 32 C,Discard after the safety maximum; this is not an endorsed room-temperature storage method.
224,3,71,1,1,2,1.5,AVAILABLE,HIGH,CATEGORY_GENERALIZATION,USDA FSIS FoodKeeper Data,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper Data English distribution; prior public-mirror locator: ingredients.csv record: Lean fish; cod, flounder, haddock, halibut, sole, etc.","1-2 days refrigerated; FoodKeeper category: Lean fish; cod, flounder, haddock, halibut, sole, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
225,3,71,2,180,240,210,AVAILABLE,HIGH,CATEGORY_GENERALIZATION,USDA FSIS FoodKeeper Data,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper Data English distribution; prior public-mirror locator: ingredients.csv record: Lean fish; cod, flounder, haddock, halibut, sole, etc.","6-8 months frozen; FoodKeeper category: Lean fish; cod, flounder, haddock, halibut, sole, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
226,3,72,3,0,0,,NOT_RECOMMENDED,HIGH,CATEGORY_GENERALIZATION,Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,Serving: two-hour rule,Never leave seafood out more than 2 hours; 1 hour only above 32 C,Discard after the safety maximum; this is not an endorsed room-temperature storage method.
227,3,72,1,1,2,1.5,AVAILABLE,HIGH,CATEGORY_GENERALIZATION,USDA FSIS FoodKeeper Data,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper Data English distribution; prior public-mirror locator: ingredients.csv record: Lean fish; cod, flounder, haddock, halibut, sole, etc.","1-2 days refrigerated; FoodKeeper category: Lean fish; cod, flounder, haddock, halibut, sole, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
228,3,72,2,180,240,210,AVAILABLE,HIGH,CATEGORY_GENERALIZATION,USDA FSIS FoodKeeper Data,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper Data English distribution; prior public-mirror locator: ingredients.csv record: Lean fish; cod, flounder, haddock, halibut, sole, etc.","6-8 months frozen; FoodKeeper category: Lean fish; cod, flounder, haddock, halibut, sole, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
229,3,73,3,0,0,,NOT_RECOMMENDED,HIGH,CATEGORY_GENERALIZATION,Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,Serving: two-hour rule,Never leave seafood out more than 2 hours; 1 hour only above 32 C,Discard after the safety maximum; this is not an endorsed room-temperature storage method.
230,3,73,1,1,2,1.5,AVAILABLE,HIGH,CATEGORY_GENERALIZATION,USDA FSIS FoodKeeper Data,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper Data English distribution; prior public-mirror locator: ingredients.csv record: Lean fish; cod, flounder, haddock, halibut, sole, etc.","1-2 days refrigerated; FoodKeeper category: Lean fish; cod, flounder, haddock, halibut, sole, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
231,3,73,2,180,240,210,AVAILABLE,HIGH,CATEGORY_GENERALIZATION,USDA FSIS FoodKeeper Data,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper Data English distribution; prior public-mirror locator: ingredients.csv record: Lean fish; cod, flounder, haddock, halibut, sole, etc.","6-8 months frozen; FoodKeeper category: Lean fish; cod, flounder, haddock, halibut, sole, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
232,3,74,3,0,0,,NOT_RECOMMENDED,HIGH,CATEGORY_GENERALIZATION,Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,Serving: two-hour rule,Never leave seafood out more than 2 hours; 1 hour only above 32 C,Discard after the safety maximum; this is not an endorsed room-temperature storage method.
233,3,74,1,1,2,1.5,AVAILABLE,HIGH,CATEGORY_GENERALIZATION,USDA FSIS FoodKeeper Data,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper Data English distribution; prior public-mirror locator: ingredients.csv record: Fatty fish; catfish, mackerel, mullet, salmon, tuna, etc.","1-2 days refrigerated; FoodKeeper category: Fatty fish; catfish, mackerel, mullet, salmon, tuna, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
234,3,74,2,60,90,75,AVAILABLE,HIGH,CATEGORY_GENERALIZATION,USDA FSIS FoodKeeper Data,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper Data English distribution; prior public-mirror locator: ingredients.csv record: Fatty fish; catfish, mackerel, mullet, salmon, tuna, etc.","2-3 months frozen; FoodKeeper category: Fatty fish; catfish, mackerel, mullet, salmon, tuna, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
235,3,75,3,0,0,,NOT_RECOMMENDED,HIGH,CATEGORY_GENERALIZATION,Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,Serving: two-hour rule,Never leave seafood out more than 2 hours; 1 hour only above 32 C,Discard after the safety maximum; this is not an endorsed room-temperature storage method.
236,3,75,1,1,2,1.5,AVAILABLE,HIGH,CATEGORY_GENERALIZATION,USDA FSIS FoodKeeper Data,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper Data English distribution; prior public-mirror locator: ingredients.csv record: Fatty fish; catfish, mackerel, mullet, salmon, tuna, etc.","1-2 days refrigerated; FoodKeeper category: Fatty fish; catfish, mackerel, mullet, salmon, tuna, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
237,3,75,2,60,90,75,AVAILABLE,HIGH,CATEGORY_GENERALIZATION,USDA FSIS FoodKeeper Data,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper Data English distribution; prior public-mirror locator: ingredients.csv record: Fatty fish; catfish, mackerel, mullet, salmon, tuna, etc.","2-3 months frozen; FoodKeeper category: Fatty fish; catfish, mackerel, mullet, salmon, tuna, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
238,3,76,3,0,0,,NOT_RECOMMENDED,HIGH,CATEGORY_GENERALIZATION,Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,Serving: two-hour rule,Never leave seafood out more than 2 hours; 1 hour only above 32 C,Discard after the safety maximum; this is not an endorsed room-temperature storage method.
239,3,76,1,1,2,1.5,AVAILABLE,HIGH,CATEGORY_GENERALIZATION,USDA FSIS FoodKeeper Data,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper Data English distribution; prior public-mirror locator: ingredients.csv record: Lean fish; cod, flounder, haddock, halibut, sole, etc.","1-2 days refrigerated; FoodKeeper category: Lean fish; cod, flounder, haddock, halibut, sole, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
240,3,76,2,180,240,210,AVAILABLE,HIGH,CATEGORY_GENERALIZATION,USDA FSIS FoodKeeper Data,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper Data English distribution; prior public-mirror locator: ingredients.csv record: Lean fish; cod, flounder, haddock, halibut, sole, etc.","6-8 months frozen; FoodKeeper category: Lean fish; cod, flounder, haddock, halibut, sole, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
241,3,77,3,0,0,,NOT_RECOMMENDED,HIGH,CATEGORY_GENERALIZATION,Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,Serving: two-hour rule,Never leave seafood out more than 2 hours; 1 hour only above 32 C,Discard after the safety maximum; this is not an endorsed room-temperature storage method.
242,3,77,1,1,2,1.5,AVAILABLE,HIGH,CATEGORY_GENERALIZATION,USDA FSIS FoodKeeper Data,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper Data English distribution; prior public-mirror locator: ingredients.csv record: Lean fish; cod, flounder, haddock, halibut, sole, etc.","1-2 days refrigerated; FoodKeeper category: Lean fish; cod, flounder, haddock, halibut, sole, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
243,3,77,2,180,240,210,AVAILABLE,HIGH,CATEGORY_GENERALIZATION,USDA FSIS FoodKeeper Data,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper Data English distribution; prior public-mirror locator: ingredients.csv record: Lean fish; cod, flounder, haddock, halibut, sole, etc.","6-8 months frozen; FoodKeeper category: Lean fish; cod, flounder, haddock, halibut, sole, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
244,3,78,3,0,0,,NOT_RECOMMENDED,HIGH,CATEGORY_GENERALIZATION,Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,Serving: two-hour rule,Never leave seafood out more than 2 hours; 1 hour only above 32 C,Discard after the safety maximum; this is not an endorsed room-temperature storage method.
245,3,78,1,1,2,1.5,AVAILABLE,HIGH,CATEGORY_GENERALIZATION,USDA FSIS FoodKeeper Data,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper Data English distribution; prior public-mirror locator: ingredients.csv record: Lean fish; cod, flounder, haddock, halibut, sole, etc.","1-2 days refrigerated; FoodKeeper category: Lean fish; cod, flounder, haddock, halibut, sole, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
246,3,78,2,180,240,210,AVAILABLE,HIGH,CATEGORY_GENERALIZATION,USDA FSIS FoodKeeper Data,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper Data English distribution; prior public-mirror locator: ingredients.csv record: Lean fish; cod, flounder, haddock, halibut, sole, etc.","6-8 months frozen; FoodKeeper category: Lean fish; cod, flounder, haddock, halibut, sole, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
247,3,79,3,0,0,,NOT_RECOMMENDED,HIGH,CATEGORY_GENERALIZATION,Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,Serving: two-hour rule,Never leave seafood out more than 2 hours; 1 hour only above 32 C,Discard after the safety maximum; this is not an endorsed room-temperature storage method.
248,3,79,1,1,2,1.5,AVAILABLE,HIGH,CATEGORY_GENERALIZATION,USDA FSIS FoodKeeper Data,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper Data English distribution; prior public-mirror locator: ingredients.csv record: Lean fish; cod, flounder, haddock, halibut, sole, etc.","1-2 days refrigerated; FoodKeeper category: Lean fish; cod, flounder, haddock, halibut, sole, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
249,3,79,2,180,240,210,AVAILABLE,HIGH,CATEGORY_GENERALIZATION,USDA FSIS FoodKeeper Data,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper Data English distribution; prior public-mirror locator: ingredients.csv record: Lean fish; cod, flounder, haddock, halibut, sole, etc.","6-8 months frozen; FoodKeeper category: Lean fish; cod, flounder, haddock, halibut, sole, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
250,3,80,3,0,0,,NOT_RECOMMENDED,HIGH,CATEGORY_GENERALIZATION,Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,Serving: two-hour rule,Never leave seafood out more than 2 hours; 1 hour only above 32 C,Discard after the safety maximum; this is not an endorsed room-temperature storage method.
